t,x_acc,y_acc,z_acc,x_rot,y_rot,z_rot,move_type
5.476791917,14.72951981,17.43888565,3.272794189,-0.8845923543,-0.8103003502,6.115030766,0
5.486743917,13.76327911,22.40061768,6.513405304,-0.3083077371,-0.5302769542,5.197798252,0
5.496695917,12.90361679,26.63141968,9.110504608,-0.08757783473,-0.2553426623,4.216632843,0
5.506647917,11.17965179,30.11991531,8.52761673,-0.3429478109,-0.06221129373,3.3675282,0
5.516600917,8.164471893,32.57720535,6.523135071,-0.6287698746,0.2192536294,2.588226318,0
5.526552917,5.773493958,34.99422913,6.958429871,-0.7103515267,0.6904647946,1.929417133,0
5.536504917,3.999682617,37.23671585,8.785829773,-0.5321410298,1.245950818,1.304574966,0
5.546456917,3.115770721,39.43998413,10.39184006,-0.09326221049,1.738046527,0.591620326,0
5.556409917,3.622467041,41.57200058,11.11648315,0.508803606,2.139897346,-0.3561797142,0
5.566361917,5.313650208,43.29357056,10.73777069,1.125819683,2.368715525,-1.734228969,0
5.576313917,8.108937378,42.91126556,8.872200165,1.533744335,2.281033993,-3.059021235,0
5.586265417,8.810079346,40.06837738,5.270839233,1.5895046,2.049945116,-4.00810194,0
5.596218417,7.504045258,35.87320129,1.152902527,1.273638368,1.871435523,-4.656850815,0
5.606170417,6.812932434,30.88287872,-2.722388763,0.6644423604,1.774502516,-5.048532486,0
5.616122417,6.563700714,26.50837555,-5.599405975,-0.02811317891,1.726049185,-5.227934361,0
5.626074417,6.695426788,23.74497208,-6.725514221,-0.578481257,1.769180059,-5.409801483,0
5.636027417,8.146359558,21.19412659,-6.424490204,-0.8536795378,1.876229882,-5.523088932,0
5.645979417,9.149124298,18.46664841,-5.560037842,-0.8118146658,1.935076714,-5.510847569,0
5.655931417,9.469907227,16.36307281,-4.163741455,-0.4879996181,1.969762206,-5.481222153,0
5.665883417,10.43195663,14.33598816,-2.879412231,0.05937133729,2.005612135,-5.503964424,0
5.675836417,12.08227478,12.04230789,-2.004182281,0.7988627553,2.018613577,-5.544935226,0
5.685788417,13.53440506,9.190139008,-1.613644409,1.658478737,1.919942141,-5.422827244,0
5.695740417,13.98451904,5.914351044,-1.981728973,2.429462194,1.682084918,-5.138288975,0
5.705692417,14.05472305,2.116598511,-3.140169983,2.940080643,1.422974586,-4.74868679,0
5.715645417,14.03436539,-1.551972656,-4.9939151,3.099097967,1.162395477,-4.262520313,0
5.725597417,14.13630341,-4.850662994,-7.034771118,2.905422688,0.9564672709,-3.725780964,0
5.735549417,14.3328447,-7.520960083,-8.667425995,2.371472836,0.8447266817,-3.203702688,0
5.745502417,14.44675781,-9.551637268,-9.788744202,1.557370543,0.8882189989,-2.704007149,0
5.755454417,14.18480255,-11.18519028,-10.59811111,0.7044749856,1.060786009,-2.224462509,0
5.765406417,13.38621323,-12.79479309,-10.70109695,0.01526434999,1.136508703,-1.749057651,0
5.775358417,12.09649521,-14.10471909,-9.673034821,-0.4582542181,0.9863187075,-1.279401183,0
5.785311417,10.26220963,-15.32992126,-8.275091858,-0.7019078732,0.6060262322,-0.808794558,0
5.795263417,8.281977539,-16.72531952,-6.943011932,-0.7274470329,0.04572087899,-0.2851703763,0
5.805215417,5.988896027,-18.27070587,-5.458848267,-0.6088298559,-0.5941842794,0.4132662416,0
5.815167417,3.48565155,-19.3492131,-4.004921722,-0.4435336292,-1.09417963,1.366417885,0
5.825120417,0.9846524048,-19.46118027,-2.709515533,-0.2910985649,-1.34376657,2.433244705,0
5.835072417,-0.5334906006,-18.99714523,-1.529219971,-0.2220243961,-1.38118875,3.477681875,0
5.845024417,-0.9220825195,-18.12326248,-0.7333250427,-0.1727854759,-1.264526367,4.438166618,0
5.854976417,-0.7409591675,-16.49105667,0.05014572144,-0.06542737037,-1.061499238,5.337043285,0
5.864929417,-0.4734654236,-14.20815399,1.164877625,0.08116021007,-0.7820271254,6.174711704,0
5.874881417,0.08247848511,-11.35553604,2.107617188,0.2033800185,-0.3950431049,6.846953392,0
5.884833417,1.106349335,-7.872578888,2.67134491,0.2587333024,0.1350426227,7.356848717,0
5.894785417,2.265389099,-3.489094391,2.90530838,0.1732663959,0.6777397394,7.759100437,0
5.904738417,3.277284851,3.442690887,2.794089661,-0.2148515135,1.159334421,7.955221176,0
5.914690417,5.453459473,13.73004822,2.24188797,-0.907237947,1.606102109,7.902347565,0
5.924642417,8.752598877,31.24243103,1.714534607,-1.831376672,1.440379381,6.929235458,0
5.934594417,14.30350571,48.65377396,2.851869507,-2.72997117,1.404377818,4.194224358,0
5.944547417,23.48107086,55.572686,4.803810425,-3.24334693,1.903983116,1.509935141,0
5.954499417,23.88148819,61.15218338,8.138276367,-3.113999367,1.78241539,-0.7422381043,0
5.964451417,17.93615158,64.12634857,13.87300095,-2.145730734,2.01072669,-2.561740637,0
5.974403417,11.82016983,65.26982071,18.53790024,-0.5722341537,2.164576054,-3.650640488,0
5.984356417,6.161487122,63.70587296,19.82297791,0.7626148462,2.176532984,-4.38149929,0
5.994308417,4.943470001,57.73254456,15.2962413,1.164105773,1.771455765,-5.094254017,0
6.004260417,6.835385742,44.18062592,8.585246887,1.018444777,1.965014219,-5.913221359,0
6.014212417,9.161698151,28.57123581,2.032772827,0.7432867885,1.972333431,-5.956224918,0
6.024165417,6.725963287,25.04711426,-0.2520758057,0.395380199,1.927474022,-5.879758358,0
6.034117417,7.107519836,19.73795471,-1.355581055,0.2272785306,1.968143106,-5.884672165,0
6.044069417,9.025331726,14.98893036,-2.458786926,0.322396785,1.86727345,-5.901848316,0
6.054021417,10.53284683,11.50687134,-1.941462708,0.6678826213,1.738431334,-5.882008076,0
6.063974417,11.49444717,8.267308044,-1.338366852,1.228705287,1.605244756,-5.833930969,0
6.073926417,12.27342728,5.093009033,-0.6209088135,1.981009007,1.423551798,-5.658366203,0
6.083878417,12.29333588,1.720821533,-0.2677931213,2.883055925,1.082409024,-5.314357758,0
6.093831417,11.72736282,-1.76213562,-0.4318519592,3.747388363,0.6325980425,-4.863472939,0
6.103783417,11.49789001,-4.67328186,-1.312321014,4.25611639,0.1392357349,-4.355287075,0
6.113735417,11.5020813,-6.721921692,-3.291654968,4.141108036,-0.3866671324,-3.805358887,0
6.123687417,11.80909286,-7.611970825,-5.749992828,3.406660795,-0.7510488629,-3.203792095,0
6.133640417,12.53747818,-7.838300171,-7.819439392,2.2479949,-0.8564726114,-2.66661334,0
6.143592417,13.46330292,-8.194858704,-9.023834839,0.9292836189,-0.8204869032,-2.278956175,0
6.153544417,13.91326721,-8.806187439,-9.198521576,-0.123378396,-0.8468467593,-1.925817251,0
6.163496417,13.53874603,-9.445507965,-7.955656128,-0.6084395647,-1.057413578,-1.437081337,0
6.173449417,12.44377304,-10.32283356,-5.365292816,-0.5599533319,-1.370791554,-0.8874655962,0
6.183401417,11.45223495,-11.55746613,-2.598895569,-0.05130821839,-1.698711157,-0.3566112816,0
6.193353417,10.76920532,-12.74584488,-0.05523513794,0.7169681787,-1.882282615,0.1920542568,0
6.203305417,9.598938904,-13.76866791,1.525328064,1.397871614,-1.962624073,0.8662347794,0
6.213258417,7.864495697,-14.06145905,1.610500946,1.706332803,-1.987520933,1.831158519,0
6.223210417,5.557193756,-13.77495483,0.5508544922,1.664928555,-1.92644608,3.018696785,0
6.233162417,3.806135101,-13.50356918,-0.5736071777,1.389891863,-1.753077745,4.260066509,0
6.243114417,3.493435364,-12.9287645,-1.315464478,1.00281024,-1.452093482,5.411114693,0
6.253067417,4.546345825,-11.77346695,-1.977238312,0.6332536936,-1.077848434,6.505284309,0
6.263019417,5.837411041,-10.46982788,-2.495310974,0.3022015095,-0.8130597472,7.58476162,0
6.272971417,7.299121399,-8.445886688,-2.682721252,-0.04304203391,-0.5353597999,8.589539528,0
6.282923417,9.105864258,-5.545218658,-3.168012085,-0.4295444787,-0.3252534568,9.320944786,0
6.292876417,11.28114075,-1.592388611,-3.658242645,-0.7180932164,-0.2358675003,9.740983009,0
6.302828417,13.77031448,4.051325226,-3.718866577,-0.8851232529,-0.2412556112,9.82515049,0
6.312780417,16.52847885,10.17045044,-3.28207489,-0.9275755882,-0.08593586832,9.499490738,0
6.322732417,19.77253281,17.75233383,-2.98374527,-0.8537724614,0.04292171076,8.835798264,0
6.332685417,21.88943069,26.96043549,-2.465672607,-0.8942587376,-0.1447990835,7.810941219,0
6.342637417,21.84392532,33.24376923,-2.575095062,-1.270660996,-0.4569974542,6.823884487,0
6.352589417,18.80719025,36.38588516,-4.365970917,-1.667621136,-0.5608022213,6.040958405,0
6.362542417,15.43649963,39.94144135,-4.105063477,-1.963038206,-0.3654923439,5.215500832,0
6.372494417,12.814552,42.23182846,-2.15417038,-2.161655664,-0.1020079032,4.316440105,0
6.382446417,10.46608566,43.59175049,-0.9964778137,-2.20919466,0.02435456775,3.02838707,0
6.392398417,9.258397064,44.54990799,0.08726852417,-2.358206749,0.01674972102,1.812621117,0
6.402351417,6.663992157,44.01866272,0.3375480652,-2.457902431,0.03333775327,0.7113044262,0
6.412303417,3.968247986,42.34484344,1.116378479,-2.203999281,0.2003950328,-0.4180519581,0
6.422255417,2.713706818,39.00064774,3.539090424,-1.603232861,0.4227854908,-1.347135067,0
6.432207417,0.7759863281,35.04452454,5.868845673,-0.8256282806,0.69942981,-2.119544983,0
6.442160417,-0.7506889343,30.62676132,6.851252747,-0.1095982715,0.999450624,-2.824283838,0
6.452112417,-1.354084167,26.09673157,6.027665405,0.4281908274,1.24427247,-3.466839552,0
6.462064417,-1.355730743,21.90110641,4.228406982,0.7391255498,1.414747,-3.936565161,0
6.472016417,-1.309177551,18.82485352,2.389481049,0.8631529212,1.542017579,-4.315705299,0
6.481968417,-0.09819580078,17.09400284,0.8583151245,0.8343063593,1.625272155,-4.818199158,0
6.491921417,2.77313324,15.72480011,-0.397124176,0.6533018351,1.655535579,-5.393361092,0
6.501873417,5.604794769,14.41083252,-1.64283371,0.4397884607,1.629267573,-5.946925163,0
6.511825417,7.768096161,12.74659332,-2.237546997,0.3180847466,1.580929399,-6.410429955,0
6.521778417,9.077423401,10.90153015,-1.861977997,0.3084329069,1.552908182,-6.737149239,0
6.531730417,9.881850586,9.143436127,-1.132095795,0.349883914,1.612588048,-6.899887085,0
6.541682417,10.50395691,8.002658386,-0.4950205994,0.4139246941,1.702948928,-6.994726181,0
6.551634417,11.40029297,8.034093018,0.1639091492,0.5484592915,1.811341405,-7.223838806,0
6.561587417,13.06692719,8.24560318,1.001716919,0.7791678309,2.01026845,-7.501173973,0
6.571539417,13.75609406,7.854616241,1.706152039,1.080324173,2.176879644,-7.571323872,0
6.581491417,12.50754044,7.678881683,2.305954742,1.417804241,2.148794889,-7.444334984,0
6.591443667,11.07262436,8.057893524,3.015030212,1.794906735,2.00455904,-7.311470032,0
6.601396667,10.67879333,7.686515808,3.345093842,2.168087482,1.905209064,-7.138643265,0
6.611348667,10.21655457,6.2400737,3.121309204,2.581613541,1.825691223,-6.7378335,0
6.621300667,9.323511658,4.84302887,2.745440826,3.163682222,1.601626635,-6.12795639,0
6.631252667,9.013656006,3.332519989,2.437680817,3.847834349,1.204678655,-5.432641983,0
6.641205667,9.108708344,1.306333466,1.508113861,4.3893857,0.6564034224,-4.611788273,0
6.651157667,9.064250793,-1.186582489,-0.4237687683,4.551465034,0.1361013651,-3.61584425,0
6.661109667,8.118816833,-3.646866302,-2.93344986,4.205740452,-0.2838633955,-2.474295855,0
6.671061667,5.911956024,-5.260810089,-5.404960327,3.311550856,-0.7517513633,-1.178929925,0
6.681014667,3.634142761,-5.699098663,-7.258106689,1.956798315,-1.055424929,0.2253804058,0
6.690966667,2.210752716,-5.331463165,-8.404871979,0.5305432081,-1.000834942,1.482584834,0
6.700918667,2.749931488,-5.093907166,-8.237220612,-0.5492061973,-0.6799700856,2.407377243,0
6.710870667,4.227359161,-5.472769318,-6.183042297,-1.115801096,-0.3098574281,3.170836687,0
6.720823667,4.551734619,-6.044280853,-3.803291016,-1.216513038,-0.1289939135,3.945035696,0
6.730775667,3.76302475,-6.530918884,-1.917213135,-0.9064834118,-0.203402102,4.740221977,0
6.740727667,2.69349884,-6.865772552,-0.3622467041,-0.3424828649,-0.423661232,5.519730568,0
6.750679667,2.27811264,-7.071444855,0.5397775269,0.2795383036,-0.6158168316,6.247859478,0
6.760632667,2.793939972,-6.978488159,0.4947212219,0.6986899972,-0.6913893819,6.92667675,0
6.770584667,4.19592453,-6.135740662,-0.4290078735,0.8557113409,-0.6722148657,7.440546513,0
6.780536667,6.301296387,-5.043312378,-1.499431915,0.82299757,-0.5870800018,7.707744598,0
6.790489667,8.727451172,-3.753444672,-2.359842682,0.6558868289,-0.501303494,7.705771446,0
6.800441667,11.10271179,-2.038910065,-2.966980133,0.40906322,-0.3821707368,7.506678104,0
6.810393667,12.82547928,-0.4131408691,-3.245251465,0.1681548208,-0.2773078084,7.304932594,0
6.820345667,12.90017395,1.221909027,-3.296894073,-0.02988076583,-0.2522583902,7.277568817,0
6.830298667,11.45477966,2.939886475,-3.068918152,-0.261721313,-0.2659054697,7.427967072,0
6.840250667,9.836345215,5.290598145,-2.955304413,-0.5273026824,-0.1848129928,7.496134281,0
6.850202667,9.904453583,8.39888443,-2.690804443,-0.7515451312,0.1372038573,7.238059521,0
6.860154667,11.15450409,11.69128784,-2.134860535,-1.024323106,0.5898658633,6.741838932,0
6.870107667,11.65910477,15.92658051,-2.123035126,-1.564090252,0.9577612877,6.06910944,0
6.880059667,10.47850983,21.38438095,-2.776875458,-2.574384212,1.046304464,5.295154572,0
6.890011667,7.32711319,26.33309006,-4.183200989,-3.928564548,0.8967234492,4.609806061,0
6.899963667,3.887116699,30.02336609,-5.404361572,-4.892386436,0.7325467467,3.938132048,0
6.909916667,2.463876343,33.12252136,-3.440595245,-4.7408638,0.6662337184,2.943182468,0
6.919868667,3.149300995,36.25745224,2.973716125,-3.618922949,0.7114126086,1.683197618,0
6.929820667,3.855682068,39.52156448,9.465266876,-2.120046377,0.8427332044,0.4859535694,0
6.939772667,3.602857819,41.95939499,12.51532425,-0.9214314222,0.9978852272,-0.7708898783,0
6.949725667,3.866309967,42.4370517,11.31751511,-0.3327643275,1.201554656,-2.034662485,0
6.959677667,3.936663666,40.31671097,7.248376923,-0.2980985045,1.294577003,-2.94982481,0
6.969629667,2.359094238,36.9175795,3.16037796,-0.7769730687,1.332796454,-3.436223745,0
6.979581667,0.7767347717,33.16218887,-0.5212161255,-1.62762475,1.494641542,-3.702659369,0
6.989534667,1.155896301,30.42542999,-3.071313171,-2.614082575,1.833430409,-3.937318563,0
6.999486667,3.016078033,28.63889511,-4.063150635,-3.484266996,2.271128416,-4.149089336,0
7.009438667,5.244793396,27.39617935,-3.582949219,-3.993780136,2.718676567,-4.377895832,0
7.019390667,7.360194397,25.89285553,-1.910477142,-4.110145092,3.087670088,-4.619028091,0
7.029343667,9.155560913,23.94465683,-0.1516346741,-3.951104403,3.377950191,-4.823664665,0
7.039295667,10.29588959,21.81743042,1.050216064,-3.614258528,3.6013937,-4.870785713,0
7.049247667,10.45381119,19.46641937,1.876048737,-3.149633408,3.811647892,-4.717625141,0
7.059199667,9.974657593,16.89985657,2.445165253,-2.657294273,4.026312828,-4.409696102,0
7.069152667,9.517807617,14.45588882,2.43378891,-2.238309383,4.219868183,-4.025864124,0
7.079104667,9.254804535,12.17463272,1.768422546,-1.929405689,4.360741615,-3.549594641,0
7.089056667,8.945996704,10.12569351,0.9407936096,-1.712698698,4.437535286,-3.045046568,0
7.099008667,8.378826141,7.910001068,0.209564209,-1.58881247,4.470157623,-2.470713377,0
7.108961667,7.372917938,5.666167145,-0.4423301697,-1.563473821,4.431590557,-1.908060551,0
7.118913667,6.786736908,3.858226776,-1.042282562,-1.60237515,4.394608021,-1.401066303,0
7.128865667,6.639443207,2.345921631,-1.407073975,-1.665136933,4.278761864,-0.9132460356,0
7.138817667,6.435118103,0.8737330627,-1.709295502,-1.693914771,4.044175148,-0.4975540042,0
7.148770667,6.190377045,-0.6189628601,-2.157014465,-1.689231992,3.640153646,-0.2055109441,0
7.158722667,6.322552185,-1.711091766,-2.461631012,-1.702939034,3.306327105,-0.05785970017,0
7.168674667,6.799759827,-2.428400116,-2.418370972,-1.799507737,3.242218018,0.06942556798,0
7.178626667,6.783443756,-3.316203918,-2.040257263,-1.937206507,3.473181248,0.3132509887,0
7.188579667,6.162235565,-4.044888611,-1.830393677,-2.030918121,3.744641066,0.7032185197,0
7.198531667,5.167554016,-4.495601349,-1.780996399,-2.013071299,3.824206591,1.130431294,0
7.208483667,3.967649231,-4.641996918,-1.740281067,-1.83974719,3.688224792,1.470712423,0
7.218435667,2.847827911,-4.36671936,-1.531465302,-1.497754693,3.352423429,1.72925508,0
7.228388667,1.92245224,-3.792513428,-0.9813592529,-1.0135535,2.913055182,1.966623068,0
7.238340667,1.247655487,-3.020119629,-0.04969665527,-0.5385618806,2.382942677,2.220042467,0
7.248292667,0.7915539551,-2.17991684,0.8738827515,-0.2124031931,1.871904612,2.513214588,0
7.258244667,0.08996292114,-1.100960541,1.237326965,-0.08880374581,1.531627536,2.700097561,0
7.268197667,-0.3390449524,0.7698490906,1.154998169,-0.1783777475,1.325127006,2.640568495,0
7.278149667,0.299078064,2.963537292,1.377884674,-0.5326638818,1.109954476,2.323471785,0
7.288101667,1.067280579,4.869074707,1.511856079,-1.16361475,0.7410313487,1.926546574,0
7.298053667,0.7131170654,6.450236664,1.276395721,-1.882591009,0.381264627,1.631862998,0
7.308006667,-0.3297642517,7.43234436,1.410067749,-2.432307959,0.0188276656,1.52347827,0
7.317958667,-1.061592407,7.947123871,3.110681305,-2.69064188,-0.2931153178,1.515697598,0
7.327910667,-1.154249725,7.846682739,5.580994263,-2.671900272,-0.5999225378,1.52179563,0
7.337862667,-1.391057281,8.257578278,7.773035889,-2.446891069,-0.8595413566,1.488909602,0
7.347815667,-1.403331757,9.321266327,9.297615509,-2.16209507,-1.104982495,1.389628887,0
7.357767667,-0.7182064819,10.00579285,9.970466309,-1.992087364,-1.445645809,1.24813354,0
7.367719667,0.09969268799,9.936936035,10.04067032,-1.952454686,-1.763148904,1.055570245,0
7.377671667,0.9964778137,9.557774506,9.952952728,-1.950782776,-1.878594756,0.8023963571,0
7.387624667,1.814227295,9.357790375,10.27388535,-1.864892483,-1.627513051,0.3688351512,0
7.397576667,3.408861237,9.556876373,10.88222031,-1.689528346,-1.278690934,-0.2295963168,0
7.407528667,5.293741608,10.34393967,11.12726074,-1.536908984,-1.115846634,-0.8004616499,0
7.417481667,5.025649109,10.56053925,10.6473587,-1.565767288,-0.8473212123,-0.9151989222,0
7.427433667,2.041005707,9.524992676,8.876092072,-1.667433143,-0.6656591296,-0.7207025886,0
7.437385667,0.2938389587,8.674461365,7.484735413,-1.735239148,-0.5669565201,-0.4742342532,0
7.447337667,-0.4728666687,7.889344025,7.14224762,-1.626222849,-0.4411154687,-0.3160800934,0
7.457290667,-0.1520837402,7.544311523,7.929310913,-1.328474045,-0.3801559806,-0.2374763638,0
7.467242667,0.4393363953,7.331603851,8.946745148,-1.011144161,-0.4681487978,-0.1649098247,0
7.477194667,0.005089416504,6.478827209,8.481662292,-0.7066062689,-0.7883377075,-0.09005182981,0
7.487146667,-0.6610253906,5.833968201,7.399412842,-0.4058349133,-1.167029738,-0.05206652731,0
7.497099667,-0.8042774963,5.435796204,6.586154022,-0.1074681804,-1.448717356,-0.04349141568,0
7.507051667,-0.5972579956,4.753964081,6.374793549,0.1582563519,-1.543806911,-0.03131555393,0
7.517003667,-0.2730322266,4.103716278,6.164929962,0.3418059647,-1.439213157,-0.01192614343,0
7.526955667,-0.04370910645,3.60031311,6.005361786,0.4989564121,-1.182070851,-0.01016466133,0
7.536908667,0.6258485413,3.647764435,6.040838013,0.5944944024,-0.8842522502,-0.1024019122,0
7.546860667,1.739832001,3.944896545,5.751639404,0.6115856171,-0.6510559916,-0.2475357205,0
7.556812667,2.109862518,4.32809967,5.257367249,0.5857462883,-0.5422070622,-0.3877466321,0
7.566764667,1.941612396,4.813839569,4.737797699,0.5363320112,-0.6336221099,-0.4249331355,0
7.576717667,1.27070755,5.228327637,4.41117691,0.4644338489,-0.8779492974,-0.3831127286,0
7.586669667,0.6180647278,5.661526794,4.338428192,0.3919111788,-1.188008547,-0.3026636541,0
7.596621792,0.274379425,6.040987701,4.771477661,0.347559154,-1.437972307,-0.192134738,0
7.606573792,0.222437439,6.353388062,5.255570984,0.2805139124,-1.538017035,-0.09830117226,0
7.616526792,0.4095483398,6.735243988,5.743855591,0.1601299942,-1.413695455,-0.05996176973,0
7.626478792,0.8646020508,7.294481049,6.306236115,-0.06032185256,-1.123909473,-0.04236005247,0
7.636430792,1.320404205,7.575446777,6.411317596,-0.3325472474,-0.7202225327,-0.2637803257,0
7.646382792,2.984044647,7.58218277,6.771019592,-0.6988753676,-0.4018346071,-0.477227807,0
7.656335792,4.543950806,8.337062988,6.908284149,-0.9948872924,-0.3237831891,-0.5879268646,0
7.666287792,3.730392609,8.528664551,6.938970337,-1.093441367,-0.3339031637,-0.5418125987,0
7.676239792,3.171155548,8.170908508,7.960446167,-1.061278701,-0.3974203467,-0.3885780275,0
7.686191792,2.712359619,8.356522522,9.249415741,-0.9737446308,-0.3225786686,-0.2378122807,0
7.696144792,2.976859589,8.819360046,9.723180542,-0.8459086418,-0.2636173368,-0.1329692304,0
7.706096792,3.464096375,9.26827652,10.10309052,-0.7471434474,-0.2630192041,-0.06483598053,0
7.716048792,3.600911865,8.98865799,9.79248642,-0.6321787834,-0.318346113,0.04533899948,0
7.726000792,3.222798157,8.512647858,9.437574463,-0.454738766,-0.4097464979,0.1539238542,0
7.735953792,2.947071533,8.22689209,9.417366486,-0.2289421111,-0.4231291413,0.2311390042,0
7.745905792,2.966830444,8.223748627,9.275910645,-0.006243692245,-0.3439033926,0.2798980772,0
7.755857792,2.964585114,8.312813416,8.865913239,0.1131607294,-0.1845939159,0.2586756051,0
7.765809792,3.183879089,8.149203644,7.850275269,0.1893799603,-0.02594369091,0.2424887419,0
7.775762792,3.09601181,7.990234222,7.129224701,0.2469684184,0.08203524351,0.2174928486,0
7.785714792,2.69125351,7.842341766,6.621181183,0.294211477,0.1451459676,0.1820103973,0
7.795666792,2.294129333,7.591613159,6.425238647,0.2998456657,0.1782186925,0.1231856942,0
7.805618792,2.000290375,7.374863892,6.237079926,0.2741135657,0.155229792,0.05202442408,0
7.815571792,1.678908691,7.200626221,6.043831787,0.2316617072,0.04190456867,-0.02937775478,0
7.825523792,1.436712341,7.005432129,6.008056183,0.1720769852,-0.09907952696,-0.1051280051,0
7.835475792,1.334624634,6.792574768,5.840404816,0.1313868165,-0.222781226,-0.1648773551,0
7.845427792,1.272354126,6.616989899,5.897136841,0.1085111648,-0.3369736373,-0.1964573711,0
7.855380792,1.321901093,6.599775696,6.173462219,0.07810665667,-0.3993589878,-0.168193236,0
7.865332792,1.209784241,6.609056396,6.130651245,0.02635806054,-0.392816335,-0.1392914504,0
7.875284792,1.462009735,6.716832275,6.010151825,-0.01609139517,-0.3051003218,-0.1391766667,0
7.885236792,1.810036011,6.843768311,6.015690308,-0.4488212466,0.05437181517,-0.1144670546,0
7.895189792,1.823358307,6.766977997,4.232298889,-0.4551128745,0.006712297443,-0.02617895976,0
7.905141792,1.664837952,6.323600006,5.709726562,-0.3586571515,0.2596332431,0.07484272867,0
7.915093792,1.340761871,6.272705841,6.740034027,-0.2766464353,0.3253006637,0.05446848273,0
7.925045792,1.774110718,6.308331757,6.857389984,-0.2179733664,0.3821542263,0.03806226701,0
7.934998792,2.223326569,5.925128632,6.888375549,-0.1171500981,0.3407191634,0.02788899094,0
7.944950792,2.16345108,5.967789917,7.093748474,0.0028645196,0.2296738625,0.004068522714,0
7.954902792,2.126178589,6.027515717,7.372319183,0.08377028257,0.1163395792,-0.01026993617,0
7.964854792,2.14009964,5.99203949,7.414980469,0.1073719934,0.05023022369,0.02003237605,0
7.974807792,2.102527771,5.925128632,7.257657623,0.05861191079,-0.002170933876,0.1064721867,0
